ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0007494	midgut development	6/1696	10/15233	0.6	5.3890330188679245	4.914155551400795	2.6642671152999047e-4	0.004641612964770089	0.003670031311339637	ENSG00000128918/ENSG00000136160/ENSG00000021826/ENSG00000130707/ENSG00000165731/ENSG00000134240	6
GO:0051256	mitotic spindle midzone assembly	6/1696	10/15233	0.6	5.3890330188679245	4.914155551400795	2.6642671152999047e-4	0.004641612964770089	0.003670031311339637	ENSG00000089685/ENSG00000134690/ENSG00000161800/ENSG00000090889/ENSG00000137807/ENSG00000178999	6
GO:0097113	AMPA glutamate receptor clustering	6/1696	10/15233	0.6	5.3890330188679245	4.914155551400795	2.6642671152999047e-4	0.004641612964770089	0.003670031311339637	ENSG00000101938/ENSG00000260230/ENSG00000169760/ENSG00000251322/ENSG00000151012/ENSG00000188803	6
GO:0097688	glutamate receptor clustering	6/1696	10/15233	0.6	5.3890330188679245	4.914155551400795	2.6642671152999047e-4	0.004641612964770089	0.003670031311339637	ENSG00000101938/ENSG00000260230/ENSG00000169760/ENSG00000251322/ENSG00000151012/ENSG00000188803	6
GO:0071248	cellular response to metal ion	34/1696	165/15233	0.20606060606060606	1.8507790165809035	3.8892074714184215	2.727109744107945e-4	0.004735964788095741	0.003744633426706719	ENSG00000170323/ENSG00000007216/ENSG00000111262/ENSG00000187193/ENSG00000158445/ENSG00000091513/ENSG00000240583/ENSG00000114346/ENSG00000163083/ENSG00000169760/ENSG00000125740/ENSG00000069431/ENSG00000153162/ENSG00000134057/ENSG00000132386/ENSG00000245848/ENSG00000185345/ENSG00000198838/ENSG00000205364/ENSG00000143473/ENSG00000196139/ENSG00000183873/ENSG00000169715/ENSG00000150672/ENSG00000068831/ENSG00000170345/ENSG00000155970/ENSG00000067715/ENSG00000145335/ENSG00000166206/ENSG00000145708/ENSG00000179915/ENSG00000205362/ENSG00000178773	34
GO:0009636	response to toxic substance	44/1696	232/15233	0.1896551724137931	1.703429977228367	3.8215094170599566	2.7511998279653176e-4	0.004756823203407098	0.003761125761995903	ENSG00000135218/ENSG00000149124/ENSG00000211445/ENSG00000198848/ENSG00000109610/ENSG00000187193/ENSG00000241644/ENSG00000140092/ENSG00000121691/ENSG00000170312/ENSG00000146477/ENSG00000165092/ENSG00000163083/ENSG00000111275/ENSG00000134057/ENSG00000213366/ENSG00000185345/ENSG00000181195/ENSG00000073756/ENSG00000085563/ENSG00000205364/ENSG00000149575/ENSG00000164638/ENSG00000021826/ENSG00000168356/ENSG00000105852/ENSG00000186205/ENSG00000119121/ENSG00000155511/ENSG00000169715/ENSG00000170345/ENSG00000130707/ENSG00000163631/ENSG00000257017/ENSG00000116329/ENSG00000169432/ENSG00000151012/ENSG00000118777/ENSG00000198788/ENSG00000149452/ENSG00000149295/ENSG00000205362/ENSG00000137561/ENSG00000268104	44
GO:0002526	acute inflammatory response	22/1696	90/15233	0.24444444444444444	2.195531970649895	4.026304931201615	2.7565672699003175e-4	0.004756823203407098	0.003761125761995903	ENSG00000173432/ENSG00000136160/ENSG00000188372/ENSG00000185010/ENSG00000245848/ENSG00000073756/ENSG00000134339/ENSG00000115414/ENSG00000115008/ENSG00000168356/ENSG00000136244/ENSG00000130707/ENSG00000257017/ENSG00000203747/ENSG00000050628/ENSG00000107485/ENSG00000163687/ENSG00000006128/ENSG00000150337/ENSG00000131187/ENSG00000179639/ENSG00000211896	22
GO:2000243	positive regulation of reproductive process	18/1696	67/15233	0.26865671641791045	2.412999859194593	4.1027416391720974	2.800353446473622e-4	0.004791200228197007	0.003788306993677057	ENSG00000136160/ENSG00000122641/ENSG00000188372/ENSG00000163083/ENSG00000181085/ENSG00000158402/ENSG00000159899/ENSG00000137812/ENSG00000085563/ENSG00000172818/ENSG00000182791/ENSG00000111247/ENSG00000087586/ENSG00000164045/ENSG00000169594/ENSG00000006128/ENSG00000163132/ENSG00000197181	18
GO:0010596	negative regulation of endothelial cell migration	16/1696	56/15233	0.2857142857142857	2.566206199460916	4.156044223640374	2.8095932836305973e-4	0.004791200228197007	0.003788306993677057	ENSG00000138722/ENSG00000132170/ENSG00000136826/ENSG00000154133/ENSG00000138685/ENSG00000163638/ENSG00000011465/ENSG00000106511/ENSG00000139567/ENSG00000145147/ENSG00000132386/ENSG00000173269/ENSG00000102760/ENSG00000207611/ENSG00000101280/ENSG00000207821	16
GO:0035929	steroid hormone secretion	10/1696	26/15233	0.38461538461538464	3.454508345428157	4.433631449742046	2.81503340324881e-4	0.004791200228197007	0.003788306993677057	ENSG00000119147/ENSG00000174804/ENSG00000122641/ENSG00000144891/ENSG00000153162/ENSG00000173918/ENSG00000166573/ENSG00000167034/ENSG00000006128/ENSG00000118785	10
GO:0051315	attachment of mitotic spindle microtubules to kinetochore	10/1696	26/15233	0.38461538461538464	3.454508345428157	4.433631449742046	2.81503340324881e-4	0.004791200228197007	0.003788306993677057	ENSG00000089685/ENSG00000170312/ENSG00000154839/ENSG00000134690/ENSG00000080986/ENSG00000142945/ENSG00000138778/ENSG00000178999/ENSG00000165480/ENSG00000143228	10
GO:0046942	carboxylic acid transport	56/1696	316/15233	0.17721518987341772	1.5916975161213278	3.762120637084046	2.824442915058208e-4	0.004791200228197007	0.003788306993677057	ENSG00000170323/ENSG00000135218/ENSG00000174697/ENSG00000018625/ENSG00000148053/ENSG00000132170/ENSG00000076555/ENSG00000007216/ENSG00000198848/ENSG00000120992/ENSG00000130876/ENSG00000073350/ENSG00000104888/ENSG00000136854/ENSG00000084453/ENSG00000162444/ENSG00000146477/ENSG00000173208/ENSG00000131095/ENSG00000013293/ENSG00000118596/ENSG00000170615/ENSG00000111371/ENSG00000166148/ENSG00000107282/ENSG00000165457/ENSG00000073756/ENSG00000134548/ENSG00000121361/ENSG00000166426/ENSG00000085563/ENSG00000152779/ENSG00000135750/ENSG00000079385/ENSG00000117394/ENSG00000188257/ENSG00000187134/ENSG00000135046/ENSG00000109062/ENSG00000196277/ENSG00000151726/ENSG00000113396/ENSG00000174326/ENSG00000151012/ENSG00000253598/ENSG00000108932/ENSG00000118777/ENSG00000145335/ENSG00000165349/ENSG00000187048/ENSG00000101188/ENSG00000139200/ENSG00000149452/ENSG00000164434/ENSG00000149295/ENSG00000268104	56
GO:0016055	Wnt signaling pathway	73/1696	439/15233	0.1662870159453303	1.49354369923067	3.71402856711748	2.829206809975126e-4	0.004791200228197007	0.003788306993677057	ENSG00000165795/ENSG00000147257/ENSG00000105559/ENSG00000105974/ENSG00000136826/ENSG00000070193/ENSG00000164736/ENSG00000163884/ENSG00000154856/ENSG00000146122/ENSG00000146374/ENSG00000136160/ENSG00000162407/ENSG00000100146/ENSG00000138685/ENSG00000104332/ENSG00000174804/ENSG00000181788/ENSG00000020181/ENSG00000169218/ENSG00000144642/ENSG00000109472/ENSG00000122707/ENSG00000156076/ENSG00000125845/ENSG00000148737/ENSG00000066279/ENSG00000177374/ENSG00000006118/ENSG00000085741/ENSG00000150907/ENSG00000198873/ENSG00000185483/ENSG00000034971/ENSG00000185345/ENSG00000035499/ENSG00000075275/ENSG00000167779/ENSG00000120738/ENSG00000073712/ENSG00000123384/ENSG00000112902/ENSG00000276365/ENSG00000137573/ENSG00000146648/ENSG00000112837/ENSG00000141753/ENSG00000122870/ENSG00000152284/ENSG00000198768/ENSG00000158813/ENSG00000167874/ENSG00000008300/ENSG00000109062/ENSG00000138798/ENSG00000134569/ENSG00000133067/ENSG00000115884/ENSG00000104415/ENSG00000064309/ENSG00000269113/ENSG00000188803/ENSG00000107984/ENSG00000106483/ENSG00000171243/ENSG00000107485/ENSG00000181449/ENSG00000105880/ENSG00000109625/ENSG00000133937/ENSG00000149295/ENSG00000188064/ENSG00000149948	73
GO:0048562	embryonic organ morphogenesis	50/1696	274/15233	0.18248175182481752	1.639000309874673	3.7779416335933687	2.888596194462978e-4	0.00487129708502398	0.0038516379897609665	ENSG00000138207/ENSG00000143867/ENSG00000052850/ENSG00000070193/ENSG00000164736/ENSG00000083307/ENSG00000106004/ENSG00000060718/ENSG00000117707/ENSG00000136158/ENSG00000092607/ENSG00000107736/ENSG00000134853/ENSG00000112320/ENSG00000126778/ENSG00000166831/ENSG00000115380/ENSG00000122691/ENSG00000163513/ENSG00000085741/ENSG00000177707/ENSG00000077782/ENSG00000078399/ENSG00000112837/ENSG00000139445/ENSG00000197614/ENSG00000128709/ENSG00000100625/ENSG00000142627/ENSG00000164107/ENSG00000109062/ENSG00000128652/ENSG00000156103/ENSG00000123388/ENSG00000176887/ENSG00000007372/ENSG00000105997/ENSG00000123473/ENSG00000204385/ENSG00000077943/ENSG00000107485/ENSG00000178919/ENSG00000163132/ENSG00000105880/ENSG00000177103/ENSG00000133937/ENSG00000105996/ENSG00000163646/ENSG00000109705/ENSG00000197576	50
GO:0003014	renal system process	28/1696	127/15233	0.2204724409448819	1.9802221066706285	3.926284704214097	2.894370540157289e-4	0.00487129708502398	0.0038516379897609665	ENSG00000181092/ENSG00000103647/ENSG00000169418/ENSG00000174059/ENSG00000136160/ENSG00000240583/ENSG00000148180/ENSG00000144891/ENSG00000069122/ENSG00000148926/ENSG00000211890/ENSG00000076706/ENSG00000186204/ENSG00000211895/ENSG00000132465/ENSG00000134548/ENSG00000137573/ENSG00000183853/ENSG00000099139/ENSG00000168356/ENSG00000196139/ENSG00000105852/ENSG00000109062/ENSG00000164007/ENSG00000100170/ENSG00000118777/ENSG00000187048/ENSG00000149295	28
GO:0015711	organic anion transport	68/1696	403/15233	0.1687344913151365	1.515526241865256	3.7124695454166106	2.956035015027567e-4	0.0049597719805985615	0.003921593334915924	ENSG00000170323/ENSG00000135218/ENSG00000174697/ENSG00000018625/ENSG00000148053/ENSG00000132170/ENSG00000076555/ENSG00000007216/ENSG00000198848/ENSG00000120992/ENSG00000130876/ENSG00000181856/ENSG00000073350/ENSG00000104888/ENSG00000136854/ENSG00000167434/ENSG00000084453/ENSG00000162444/ENSG00000146477/ENSG00000173208/ENSG00000131095/ENSG00000013293/ENSG00000118596/ENSG00000170615/ENSG00000203710/ENSG00000111371/ENSG00000166148/ENSG00000143199/ENSG00000107282/ENSG00000165457/ENSG00000073756/ENSG00000134548/ENSG00000121361/ENSG00000166426/ENSG00000085563/ENSG00000152779/ENSG00000080493/ENSG00000135750/ENSG00000079385/ENSG00000117394/ENSG00000188257/ENSG00000187134/ENSG00000135046/ENSG00000109062/ENSG00000196277/ENSG00000151726/ENSG00000113396/ENSG00000001626/ENSG00000174326/ENSG00000204385/ENSG00000101276/ENSG00000147804/ENSG00000151012/ENSG00000253598/ENSG00000108932/ENSG00000118777/ENSG00000145335/ENSG00000165349/ENSG00000112077/ENSG00000187048/ENSG00000088836/ENSG00000101188/ENSG00000139200/ENSG00000149452/ENSG00000173262/ENSG00000164434/ENSG00000149295/ENSG00000268104	68
GO:0034764	positive regulation of transmembrane transport	34/1696	166/15233	0.20481927710843373	1.839629745396681	3.8499814833553736	3.0699705887398163e-4	0.005135137920367552	0.004060251705353015	ENSG00000181092/ENSG00000078549/ENSG00000022267/ENSG00000095637/ENSG00000120049/ENSG00000145362/ENSG00000147257/ENSG00000105974/ENSG00000141750/ENSG00000163884/ENSG00000149596/ENSG00000124205/ENSG00000006210/ENSG00000137731/ENSG00000017427/ENSG00000105270/ENSG00000129244/ENSG00000137726/ENSG00000169245/ENSG00000054277/ENSG00000180509/ENSG00000266964/ENSG00000151320/ENSG00000151726/ENSG00000088992/ENSG00000144681/ENSG00000001626/ENSG00000108405/ENSG00000138755/ENSG00000173805/ENSG00000145335/ENSG00000221946/ENSG00000101188/ENSG00000169248	34
GO:0048645	animal organ formation	17/1696	62/15233	0.27419354838709675	2.4627301430310404	4.084915966021576	3.1502885560691466e-4	0.00525337109976913	0.004153736335316023	ENSG00000070193/ENSG00000164736/ENSG00000138685/ENSG00000126778/ENSG00000125845/ENSG00000163513/ENSG00000085741/ENSG00000089225/ENSG00000077782/ENSG00000137573/ENSG00000073282/ENSG00000164056/ENSG00000164107/ENSG00000123388/ENSG00000105997/ENSG00000107984/ENSG00000109705	17
GO:0070252	actin-mediated cell contraction	25/1696	109/15233	0.22935779816513763	2.0600279124112864	3.9312203820029588	3.1753502502072196e-4	0.005279019790969503	0.004174016246742225	ENSG00000018625/ENSG00000006283/ENSG00000145362/ENSG00000105974/ENSG00000177098/ENSG00000007314/ENSG00000148180/ENSG00000136717/ENSG00000069431/ENSG00000143199/ENSG00000166257/ENSG00000121361/ENSG00000153253/ENSG00000118729/ENSG00000107796/ENSG00000180509/ENSG00000149575/ENSG00000168356/ENSG00000183873/ENSG00000096696/ENSG00000064042/ENSG00000136531/ENSG00000169432/ENSG00000136546/ENSG00000183230	25
GO:0010996	response to auditory stimulus	11/1696	31/15233	0.3548387096774194	3.1870625380401707	4.314414426849382	3.209157175196325e-4	0.005319007318038163	0.0042056335912987195	ENSG00000018625/ENSG00000170615/ENSG00000128573/ENSG00000251322/ENSG00000110076/ENSG00000105894/ENSG00000169245/ENSG00000168356/ENSG00000179915/ENSG00000174469/ENSG00000149295	11
GO:2000179	positive regulation of neural precursor cell proliferation	14/1696	46/15233	0.30434782608695654	2.7335674733388027	4.167866926620613	3.2525975232658135e-4	0.005369848567708048	0.004245832759047587	ENSG00000117707/ENSG00000100146/ENSG00000006210/ENSG00000138685/ENSG00000172201/ENSG00000017427/ENSG00000132688/ENSG00000066279/ENSG00000075702/ENSG00000138798/ENSG00000064309/ENSG00000007372/ENSG00000149295/ENSG00000189431	14
GO:1905952	regulation of lipid localization	31/1696	147/15233	0.2108843537414966	1.8941045757925812	3.8555834570566745	3.259526638385043e-4	0.005369848567708048	0.004245832759047587	ENSG00000135218/ENSG00000174697/ENSG00000181092/ENSG00000175445/ENSG00000132170/ENSG00000076555/ENSG00000198848/ENSG00000105974/ENSG00000119147/ENSG00000141338/ENSG00000100979/ENSG00000122547/ENSG00000084674/ENSG00000144891/ENSG00000177666/ENSG00000153162/ENSG00000185345/ENSG00000123384/ENSG00000276365/ENSG00000263528/ENSG00000173918/ENSG00000138798/ENSG00000151726/ENSG00000144452/ENSG00000136244/ENSG00000166573/ENSG00000167034/ENSG00000006128/ENSG00000187048/ENSG00000118785/ENSG00000101188	31
GO:0072224	metanephric glomerulus development	7/1696	14/15233	0.5	4.490860849056604	4.6252335995883165	3.536031524541109e-4	0.005807825272085141	0.004592132252542924	ENSG00000181092/ENSG00000143867/ENSG00000174059/ENSG00000240583/ENSG00000134853/ENSG00000120738/ENSG00000165731	7
GO:0034767	positive regulation of monoatomic ion transmembrane transport	26/1696	116/15233	0.22413793103448276	2.0131445185426156	3.8770175077628712	3.576636043070858e-4	0.0058568757786382555	0.004630915515226247	ENSG00000078549/ENSG00000022267/ENSG00000120049/ENSG00000145362/ENSG00000105974/ENSG00000141750/ENSG00000149596/ENSG00000124205/ENSG00000006210/ENSG00000137731/ENSG00000129244/ENSG00000137726/ENSG00000169245/ENSG00000180509/ENSG00000266964/ENSG00000151320/ENSG00000088992/ENSG00000144681/ENSG00000001626/ENSG00000108405/ENSG00000138755/ENSG00000173805/ENSG00000145335/ENSG00000221946/ENSG00000101188/ENSG00000169248	26
GO:1904064	positive regulation of cation transmembrane transport	25/1696	110/15233	0.22727272727272727	2.0413003859348198	3.879569808153625	3.6823807168994034e-4	0.0059918750905943756	0.004737656793667332	ENSG00000078549/ENSG00000022267/ENSG00000120049/ENSG00000145362/ENSG00000105974/ENSG00000141750/ENSG00000149596/ENSG00000124205/ENSG00000006210/ENSG00000137731/ENSG00000129244/ENSG00000137726/ENSG00000169245/ENSG00000180509/ENSG00000266964/ENSG00000151320/ENSG00000088992/ENSG00000144681/ENSG00000108405/ENSG00000138755/ENSG00000173805/ENSG00000145335/ENSG00000221946/ENSG00000101188/ENSG00000169248	25
GO:0046661	male sex differentiation	31/1696	148/15233	0.20945945945945946	1.8813065719020907	3.813426534438817	3.692041134127471e-4	0.0059918750905943756	0.004737656793667332	ENSG00000138207/ENSG00000070193/ENSG00000126561/ENSG00000134853/ENSG00000104332/ENSG00000122641/ENSG00000163083/ENSG00000157404/ENSG00000066279/ENSG00000121621/ENSG00000183117/ENSG00000150347/ENSG00000153162/ENSG00000005513/ENSG00000078399/ENSG00000085563/ENSG00000100625/ENSG00000196139/ENSG00000187741/ENSG00000088992/ENSG00000253293/ENSG00000064218/ENSG00000198400/ENSG00000167034/ENSG00000107485/ENSG00000106031/ENSG00000260428/ENSG00000104899/ENSG00000152669/ENSG00000138039/ENSG00000149948	31
GO:0062013	positive regulation of small molecule metabolic process	31/1696	148/15233	0.20945945945945946	1.8813065719020907	3.813426534438817	3.692041134127471e-4	0.0059918750905943756	0.004737656793667332	ENSG00000167588/ENSG00000181092/ENSG00000078549/ENSG00000095637/ENSG00000132170/ENSG00000198848/ENSG00000009950/ENSG00000124253/ENSG00000153823/ENSG00000167244/ENSG00000017427/ENSG00000173208/ENSG00000144891/ENSG00000148926/ENSG00000062282/ENSG00000122691/ENSG00000277494/ENSG00000160801/ENSG00000150907/ENSG00000153162/ENSG00000166148/ENSG00000143199/ENSG00000185345/ENSG00000109819/ENSG00000141682/ENSG00000073756/ENSG00000080493/ENSG00000145335/ENSG00000101188/ENSG00000102468/ENSG00000138039	31
GO:0019915	lipid storage	21/1696	86/15233	0.2441860465116279	2.193211112329969	3.927655400417492	3.8182206398905963e-4	0.006178266216416446	0.004885032560047442	ENSG00000135218/ENSG00000174697/ENSG00000187288/ENSG00000175445/ENSG00000176194/ENSG00000132170/ENSG00000076555/ENSG00000198848/ENSG00000105974/ENSG00000126561/ENSG00000123612/ENSG00000084674/ENSG00000177666/ENSG00000062282/ENSG00000106484/ENSG00000104549/ENSG00000163624/ENSG00000263528/ENSG00000167780/ENSG00000136244/ENSG00000267795	21
GO:0001823	mesonephros development	22/1696	92/15233	0.2391304347826087	2.1478030147662017	3.9085364828515647	3.840785093494017e-4	0.00619639086237363	0.004899363358128774	ENSG00000164619/ENSG00000143867/ENSG00000147257/ENSG00000070193/ENSG00000121691/ENSG00000109906/ENSG00000138685/ENSG00000104332/ENSG00000126778/ENSG00000166341/ENSG00000125845/ENSG00000145147/ENSG00000085741/ENSG00000077782/ENSG00000005513/ENSG00000162849/ENSG00000164056/ENSG00000100625/ENSG00000165731/ENSG00000168743/ENSG00000107485/ENSG00000119888	22
GO:0001655	urogenital system development	17/1696	63/15233	0.2698412698412698	2.4236391883797546	4.007814328801504	3.873176149390022e-4	0.0062295945366650195	0.004925616844842514	ENSG00000143867/ENSG00000070193/ENSG00000126561/ENSG00000172201/ENSG00000104332/ENSG00000017427/ENSG00000085741/ENSG00000087245/ENSG00000132386/ENSG00000137573/ENSG00000078399/ENSG00000073282/ENSG00000253293/ENSG00000167034/ENSG00000129514/ENSG00000106031/ENSG00000104899	17
GO:0001934	positive regulation of protein phosphorylation	41/1696	215/15233	0.19069767441860466	1.7127934401053093	3.7256928572061314	3.8842144552835256e-4	0.0062295945366650195	0.004925616844842514	ENSG00000174697/ENSG00000181092/ENSG00000070193/ENSG00000136960/ENSG00000009694/ENSG00000136158/ENSG00000138685/ENSG00000114346/ENSG00000017427/ENSG00000140285/ENSG00000105270/ENSG00000118193/ENSG00000169218/ENSG00000157404/ENSG00000125845/ENSG00000037280/ENSG00000106538/ENSG00000141527/ENSG00000162733/ENSG00000106462/ENSG00000092853/ENSG00000077782/ENSG00000088325/ENSG00000157168/ENSG00000111961/ENSG00000146648/ENSG00000012223/ENSG00000138778/ENSG00000141736/ENSG00000064042/ENSG00000139946/ENSG00000138798/ENSG00000108960/ENSG00000136244/ENSG00000068078/ENSG00000154188/ENSG00000164078/ENSG00000101280/ENSG00000162891/ENSG00000186891/ENSG00000149948	41
GO:0060560	developmental growth involved in morphogenesis	43/1696	229/15233	0.18777292576419213	1.686524161654445	3.705102396690076	4.0031819440253735e-4	0.006384970454507008	0.005048469501416063	ENSG00000010319/ENSG00000221866/ENSG00000160307/ENSG00000070193/ENSG00000184347/ENSG00000133083/ENSG00000124205/ENSG00000136158/ENSG00000104332/ENSG00000107562/ENSG00000140557/ENSG00000126778/ENSG00000137872/ENSG00000170989/ENSG00000163513/ENSG00000159899/ENSG00000145147/ENSG00000085741/ENSG00000182636/ENSG00000143199/ENSG00000120332/ENSG00000185345/ENSG00000124785/ENSG00000112902/ENSG00000105426/ENSG00000162849/ENSG00000115414/ENSG00000164056/ENSG00000100625/ENSG00000140538/ENSG00000087586/ENSG00000182175/ENSG00000141576/ENSG00000075213/ENSG00000067715/ENSG00000187323/ENSG00000167178/ENSG00000164885/ENSG00000118785/ENSG00000130477/ENSG00000188064/ENSG00000119866/ENSG00000130558	43
GO:0002043	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	10/1696	27/15233	0.37037037037037035	3.3265635918937804	4.282718126713898	4.027929279938402e-4	0.006384970454507008	0.005048469501416063	ENSG00000164619/ENSG00000064300/ENSG00000138685/ENSG00000144891/ENSG00000139567/ENSG00000101445/ENSG00000112902/ENSG00000173269/ENSG00000142627/ENSG00000207611	10
GO:0040020	regulation of meiotic nuclear division	10/1696	27/15233	0.37037037037037035	3.3265635918937804	4.282718126713898	4.027929279938402e-4	0.006384970454507008	0.005048469501416063	ENSG00000122952/ENSG00000159899/ENSG00000137812/ENSG00000156509/ENSG00000111247/ENSG00000117399/ENSG00000071539/ENSG00000143452/ENSG00000163132/ENSG00000197181	10
GO:0141162	negative regulation of cAMP/PKA signal transduction	10/1696	27/15233	0.37037037037037035	3.3265635918937804	4.282718126713898	4.027929279938402e-4	0.006384970454507008	0.005048469501416063	ENSG00000154678/ENSG00000186642/ENSG00000198121/ENSG00000171408/ENSG00000005249/ENSG00000152270/ENSG00000160191/ENSG00000128655/ENSG00000123360/ENSG00000171033	10
GO:0072073	kidney epithelium development	29/1696	136/15233	0.21323529411764705	1.9152200679800222	3.7947208715601284	4.122079465824612e-4	0.0065152751672874236	0.0051514988533997285	ENSG00000181092/ENSG00000164619/ENSG00000143867/ENSG00000170549/ENSG00000147257/ENSG00000174059/ENSG00000163884/ENSG00000136160/ENSG00000240583/ENSG00000121691/ENSG00000138685/ENSG00000104332/ENSG00000126778/ENSG00000166341/ENSG00000125845/ENSG00000145147/ENSG00000085741/ENSG00000077782/ENSG00000007062/ENSG00000005513/ENSG00000162849/ENSG00000164056/ENSG00000100625/ENSG00000165731/ENSG00000168743/ENSG00000107485/ENSG00000119888/ENSG00000188064/ENSG00000008196	29
GO:0030850	prostate gland development	14/1696	47/15233	0.2978723404255319	2.6754064632677634	4.071717070147023	4.163398427428714e-4	0.006561564053401381	0.005188098557574692	ENSG00000070193/ENSG00000126561/ENSG00000172201/ENSG00000104332/ENSG00000017427/ENSG00000087245/ENSG00000132386/ENSG00000137573/ENSG00000078399/ENSG00000073282/ENSG00000253293/ENSG00000167034/ENSG00000129514/ENSG00000106031	14
GO:0002064	epithelial cell development	40/1696	209/15233	0.19138755980861244	1.7189897986819536	3.7045312194998443	4.212737094263683e-4	0.006620188868881805	0.005234452036433807	ENSG00000181092/ENSG00000083307/ENSG00000106004/ENSG00000079337/ENSG00000136160/ENSG00000186642/ENSG00000117707/ENSG00000154133/ENSG00000184113/ENSG00000152939/ENSG00000092820/ENSG00000179776/ENSG00000101445/ENSG00000153162/ENSG00000167642/ENSG00000245848/ENSG00000116016/ENSG00000005513/ENSG00000105426/ENSG00000073282/ENSG00000085563/ENSG00000132698/ENSG00000107796/ENSG00000180509/ENSG00000142627/ENSG00000007372/ENSG00000144452/ENSG00000105289/ENSG00000167968/ENSG00000173083/ENSG00000125968/ENSG00000000005/ENSG00000198400/ENSG00000129514/ENSG00000136842/ENSG00000106031/ENSG00000260428/ENSG00000164488/ENSG00000188064/ENSG00000109705	40
GO:0001570	vasculogenesis	19/1696	75/15233	0.25333333333333335	2.275369496855346	3.9190055729963977	4.3430336964359403e-4	0.0067858345978983325	0.005365424829015717	ENSG00000148053/ENSG00000105974/ENSG00000174059/ENSG00000164736/ENSG00000069702/ENSG00000166292/ENSG00000174804/ENSG00000141052/ENSG00000148926/ENSG00000066056/ENSG00000163513/ENSG00000159899/ENSG00000089225/ENSG00000131477/ENSG00000105538/ENSG00000079385/ENSG00000142627/ENSG00000106031/ENSG00000188064	19
GO:0019233	sensory perception of pain	19/1696	75/15233	0.25333333333333335	2.275369496855346	3.9190055729963977	4.3430336964359403e-4	0.0067858345978983325	0.005365424829015717	ENSG00000196549/ENSG00000111262/ENSG00000240583/ENSG00000166292/ENSG00000107562/ENSG00000074416/ENSG00000182636/ENSG00000181195/ENSG00000154928/ENSG00000134548/ENSG00000085563/ENSG00000168356/ENSG00000177301/ENSG00000169432/ENSG00000198400/ENSG00000006128/ENSG00000164885/ENSG00000101188/ENSG00000102468	19
GO:0032963	collagen metabolic process	24/1696	105/15233	0.22857142857142856	2.052964959568733	3.83219840400429	4.375354651787947e-4	0.006798718598349079	0.0053756119526359855	ENSG00000168477/ENSG00000166482/ENSG00000163884/ENSG00000099953/ENSG00000122641/ENSG00000123342/ENSG00000162733/ENSG00000087245/ENSG00000111077/ENSG00000107738/ENSG00000276365/ENSG00000166173/ENSG00000102760/ENSG00000156103/ENSG00000156140/ENSG00000136244/ENSG00000271447/ENSG00000138316/ENSG00000125968/ENSG00000196611/ENSG00000207611/ENSG00000125363/ENSG00000167755/ENSG00000260428	24
GO:0014706	striated muscle tissue development	63/1696	372/15233	0.1693548387096774	1.5210980295191723	3.601613112456601	4.389103000796959e-4	0.006798718598349079	0.0053756119526359855	ENSG00000164530/ENSG00000138207/ENSG00000133392/ENSG00000115593/ENSG00000006283/ENSG00000120907/ENSG00000105974/ENSG00000160307/ENSG00000198947/ENSG00000167244/ENSG00000069702/ENSG00000128918/ENSG00000149596/ENSG00000108924/ENSG00000060718/ENSG00000187955/ENSG00000117707/ENSG00000138685/ENSG00000134853/ENSG00000170312/ENSG00000163638/ENSG00000017427/ENSG00000126778/ENSG00000141052/ENSG00000154330/ENSG00000170989/ENSG00000106511/ENSG00000122691/ENSG00000185022/ENSG00000125845/ENSG00000101605/ENSG00000069431/ENSG00000089225/ENSG00000128573/ENSG00000077782/ENSG00000117724/ENSG00000134057/ENSG00000154928/ENSG00000005513/ENSG00000120738/ENSG00000157168/ENSG00000121361/ENSG00000112837/ENSG00000069011/ENSG00000128709/ENSG00000100625/ENSG00000105971/ENSG00000183873/ENSG00000096696/ENSG00000151320/ENSG00000176887/ENSG00000064309/ENSG00000102683/ENSG00000170345/ENSG00000049540/ENSG00000086991/ENSG00000140795/ENSG00000107984/ENSG00000163132/ENSG00000164885/ENSG00000260428/ENSG00000187486/ENSG00000177791	63
GO:0010765	positive regulation of sodium ion transport	11/1696	32/15233	0.34375	3.087466833726415	4.1839710290184	4.402411880914509e-4	0.006798718598349079	0.0053756119526359855	ENSG00000177098/ENSG00000137731/ENSG00000129244/ENSG00000166257/ENSG00000137726/ENSG00000149575/ENSG00000266964/ENSG00000183873/ENSG00000018236/ENSG00000088992/ENSG00000221946	11
GO:0050433	regulation of catecholamine secretion	11/1696	32/15233	0.34375	3.087466833726415	4.1839710290184	4.402411880914509e-4	0.006798718598349079	0.0053756119526359855	ENSG00000158445/ENSG00000173267/ENSG00000107562/ENSG00000150594/ENSG00000185345/ENSG00000177301/ENSG00000067715/ENSG00000145335/ENSG00000147434/ENSG00000102468/ENSG00000149295	11
