ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0002027	regulation of heart rate	22/1612	112/18860	0.19642857142857142	2.298165544133286	4.212443550290008	1.77626942542555e-4	0.0036446024939401265	0.0029625491590140568	CAV1/ANK2/EPAS1/ADRA1A/SCN4B/BIN1/DMD/AVPR1A/CACNA1G/EDNRB/KCNJ8/ADM/CASQ2/DSP/SPX/CACNA1D/KCNJ3/SCN3B/KCNE1/NMU/SCN5A/TNF	22
GO:0007519	skeletal muscle tissue development	31/1612	183/18860	0.16939890710382513	1.98192517864649	4.080589043263648	1.7794160402447403e-4	0.0036446024939401265	0.0029625491590140568	CAV1/ABCC9/TWIST1/MAFF/DMD/CAV2/MYOM1/MEOX2/FOXP2/ELN/S100B/SIX4/HOXD9/EGR1/GPC1/PPIF/IGF2/EPHB1/EGR2/NEURL1/HLF/FOS/SMYD1/MYOCD/MYOM2/MYOZ2/NPHS1/CYP26B1/FER1L6/PITX1/SCX	31
GO:1905952	regulation of lipid localization	31/1612	183/18860	0.16939890710382513	1.98192517864649	4.080589043263648	1.7794160402447403e-4	0.0036446024939401265	0.0029625491590140568	LPL/CD36/ACACB/PLTP/CAV1/PNPLA2/ADIPOQ/EEPD1/PPARG/LRP1/LEP/C1QTNF1/CES1/NKX3-1/ACSL1/PRKN/BMP6/ECRG4/IL6/ABCA8/APOB/NTSR1/C3/NMB/MIR27B/EGF/MYB/CYP19A1/DISP3/SPP1/TNF	31
GO:0006941	striated muscle contraction	34/1612	208/18860	0.16346153846153846	1.912459438824203	4.04533981932858	1.8088013971725064e-4	0.0036915108084230293	0.003000679020323529	CAV1/ABCC9/GSN/ANK2/ADRA1A/SCN4B/SCN4A/BIN1/DMD/ADGRD1/ATP1A2/CACNA1G/KCNJ8/CASQ2/DSP/TNNT3/SCN11A/CACNA1D/CA3/JPH2/JPH4/STC1/RYR3/ADCY10/CHRNE/JPH1/KCNJ3/SCN3B/KCNE1/ACTC1/SCN5A/GATA4/MB/TNF	34
GO:0001701	in utero embryonic development	59/1612	429/18860	0.13752913752913754	1.6090567827540534	3.9010764186602582	1.8206612247520016e-4	0.003700859657322619	0.003008278319421655	GRHL2/TIE1/CDKN1C/TWIST1/ACVR1C/SOX17/EPAS1/CEBPA/MAFF/KLF4/C6/ACVRL1/SOCS3/IGF1/SPINT2/E2F7/NCAPG2/KRT8/ADM/TGFBR2/KRT19/MSX1/ARNT2/ZP3/SPINT1/ELF3/APOB/PTH1R/SALL4/LLGL2/RRM2/ASF1B/SOX18/GATA3/KLF2/CCNB1/GINS1/STIL/PLK4/BMP2/XRCC2/JUNB/NEK2/GINS4/RSPO3/ANGPT1/APBA1/CHEK1/IGF2/TMEM100/E2F8/DIAPH3/ADAMTS3/MYB/HORMAD1/ST8SIA6/FOSL1/IFITM5/TTPA	59
GO:0060074	synapse maturation	12/1612	43/18860	0.27906976744186046	3.2650470309885167	4.545783381587512	1.8263813904244045e-4	0.003700859657322619	0.003008278319421655	ARHGEF15/CHRDL1/FGF7/NRN1/PALM/IGSF9/RELN/CDC20/ADGRB3/BCAN/NEURL1/SEZ6L	12
GO:0008016	regulation of heart contraction	36/1612	225/18860	0.16	1.8719602977667493	4.022497184261247	1.83898253474032e-4	0.003702744856731906	0.003009810721359546	KCNIP2/DES/CAV1/ABCC9/ANK2/EPAS1/ADRA1A/SCN4B/BIN1/HSPB7/DMD/AVPR1A/ATP1A2/CACNA1G/EDNRB/KCNJ8/ADM/CASQ2/DSP/SPX/CACNA1D/JPH2/JPH4/STC1/ADCY10/JPH1/KCNJ3/ATP1B2/FOXN4/SCN3B/KCNE1/NMU/SCN5A/GATA4/SLC8A2/TNF	36
GO:0071300	cellular response to retinoic acid	16/1612	69/18860	0.2318840579710145	2.7129859387923903	4.357886092509669	1.840317517483543e-4	0.003702744856731906	0.003009810721359546	FZD4/AQP1/LEP/KLF4/ALDH1A2/SERPINF1/OSR1/WNT11/PTK6/TESC/RET/SLC6A4/MYB/NTRK3/CYP26B1/TNF	16
GO:0046323	D-glucose import	18/1612	83/18860	0.21686746987951808	2.5372955843224014	4.290973179620999	1.8581687952977233e-4	0.00372549757761452	0.003028305482922198	SLC2A4/TRARG1/ACACB/SORBS1/SLC2A1/ADIPOQ/LEP/IGF1/GPC3/OCLN/KLF15/PID1/SLC25A27/SLC2A14/OPN3/SLC1A2/TNF/TERT	18
GO:0032970	regulation of actin filament-based process	56/1612	402/18860	0.13930348258706468	1.6298161796476676	3.902177282117281	1.881592418669823e-4	0.0037374177473217985	0.0030379949041417467	SPTBN1/ARHGEF15/CAV1/CORO2B/SHANK3/GSN/LMOD1/ANK2/LRP1/DAAM2/RGCC/MYOC/PLEKHH2/BIN1/ARHGAP6/ESAM/CIT/CXCL12/CELSR1/RAPGEF3/S1PR1/ATP1A2/DLC1/FERMT2/ECT2/SYNPO/PRKN/KANK3/ARHGAP28/TENM1/CCL21/DSP/LPAR1/WASF3/CX3CL1/ELN/EVL/STC1/SLIT2/ADCY10/PPM1E/SPTBN2/SMIM22/RHOD/RHPN1/PROX1/FAM107A/ARHGEF16/MIR149/SCN5A/SFRP1/CRACD/GATA4/NPHS1/MYO3B/CAPZA3	56
GO:0002923	regulation of humoral immune response mediated by circulating immunoglobulin	7/1612	16/18860	0.4375	5.118641439205955	5.038484252816894	1.8838055733778647e-4	0.0037374177473217985	0.0030379949041417467	SUSD4/FCER2/CR1/C4BPA/C4BPB/HPX/TNF	7
GO:0051412	response to corticosterone	7/1612	16/18860	0.4375	5.118641439205955	5.038484252816894	1.8838055733778647e-4	0.0037374177473217985	0.0030379949041417467	AVPR1A/PRKN/FOSB/CCND1/FOS/NTRK3/NPAS4	7
GO:0045859	regulation of protein kinase activity	37/1612	234/18860	0.1581196581196581	1.8499607643528237	3.9996269406185103	1.9244878279111428e-4	0.003804872809765988	0.0030928263813323454	CDKN1C/ADIPOQ/LEP/DDR2/RASIP1/ERBB2/IGF1/TSPYL2/ECT2/TOM1L1/CDC6/CARD14/PKMYT1/MMD/TENM1/EZH2/FGF2/KIF14/CLSPN/NHERF1/PTK6/CENPE/DUSP1/CDC25C/HMGA2/TPX2/TRIB3/MST1R/PPM1E/CDKN3/PIM1/ANGPT1/NEK10/BLM/CDC25A/ELANE/TNF	37
GO:0010714	positive regulation of collagen metabolic process	9/1612	26/18860	0.34615384615384615	4.049914105745371	4.757463628550763	1.9436296640883868e-4	0.003829421213605285	0.003112780780548766	RGCC/DDR2/VSIR/LARP6/INHBA/MYB/AMELX/MIR149/SCX	9
GO:0090287	regulation of cellular response to growth factor stimulus	54/1612	385/18860	0.14025974025974025	1.6410041571331893	3.8848250416277845	2.041597773620376e-4	0.004008571628618765	0.00325840486773459	BMPER/RBPMS2/CDH5/FZD4/CAV1/CDKN1C/TNXB/PPARG/CHRDL1/MMRN2/ZNF423/CIDEA/ACVRL1/ADGRA2/DMD/NRROS/CAV2/FSTL1/GPC3/TGFBR3/PRDM16/FGF2/MSX1/TOB1/VWC2L/GATA3/DCN/NGFR/LTBP4/CCBE1/SLIT2/SKOR1/BMP2/DKK1/GPC1/XBP1/SPRY2/ANGPT1/PROX1/CER1/GREM2/MMRN1/MIR27B/GDF15/WFIKKN1/FSTL4/ADAMTS3/MYOCD/MIR149/NPNT/PCSK6/PEG10/SFRP1/GATA4	54
GO:0033002	muscle cell proliferation	39/1612	252/18860	0.15476190476190477	1.8106758832565284	3.960683620598092	2.072173792566614e-4	0.004054624596176736	0.0032958394523115945	NPR1/RBPMS2/ADIPOQ/RBP4/PPARG/CNN1/RGCC/DDR2/ADAMTS1/KLF4/NDRG2/IGF1/S1PR1/CDK1/CAV2/TGFBR3/IL6/NDC80/JUN/FGF2/CX3CL1/ELN/CCNB1/BMP2/XBP1/PIM1/ANGPT1/NR4A3/EPHB1/MIR27B/PPARGC1A/FOS/MYOCD/PDGFD/MYB/MIR221/ELANE/TNF/TERT	39
GO:0003179	heart valve morphogenesis	15/1612	63/18860	0.23809523809523808	2.7856552050100434	4.340063515156081	2.1235808613392497e-4	0.004126849632923443	0.003354548247640985	SLIT3/TIE1/TWIST1/ADAMTS9/ADAMTS5/DCHS1/TGFBR2/ELN/GATA3/SLIT2/BMP2/NFATC1/GATA4/ROBO2/SCX	15
GO:0086002	cardiac muscle cell action potential involved in contraction	15/1612	63/18860	0.23809523809523808	2.7856552050100434	4.340063515156081	2.1235808613392497e-4	0.004126849632923443	0.003354548247640985	CAV1/ANK2/SCN4B/SCN4A/BIN1/CACNA1G/KCNJ8/CASQ2/DSP/SCN11A/CACNA1D/KCNJ3/SCN3B/KCNE1/SCN5A	15
GO:0014823	response to activity	18/1612	84/18860	0.21428571428571427	2.5070896845090394	4.2320391752094	2.1787449050879277e-4	0.004209908562601629	0.0034220634739724858	CAT/ABCC9/RARRES2/ADIPOQ/RBP4/LEP/TNS2/CDK1/PRKN/BMP6/IL6/SRD5A1/SLC7A5/PPARGC1A/FOS/KL/FN1/TNF	18
GO:0006721	terpenoid metabolic process	21/1612	106/18860	0.19811320754716982	2.317875368697037	4.159611737903081	2.1811082296583785e-4	0.004209908562601629	0.0034220634739724858	LIPE/LPL/DGAT2/PNPLA2/RARRES2/RBP4/ADH1B/LRP1/DHRS3/RETSAT/ALDH1A2/SRD5A1/PECR/ALDH1A1/AKR1C1/LRP8/AKR1C3/RPE65/ADH1C/CYP26B1/CEL	21
GO:0000727	double-strand break repair via break-induced replication	6/1612	12/18860	0.5	5.849875930521092	5.137609512463577	2.2708616259687006e-4	0.0043683398980627645	0.003550845863934701	MCM4/MCMDC2/CDC45/MCM2/GINS4/GINS2	6
GO:0051347	positive regulation of transferase activity	28/1612	161/18860	0.17391304347826086	2.034739454094293	4.030948348733298	2.284751506820611e-4	0.004380260969641939	0.003560536018249239	ADIPOQ/LEP/DDR2/ERBB2/IGF1/ECT2/TOM1L1/CARD14/MMD/TENM1/EZH2/FGF2/KIF14/CLSPN/CDC20/CENPE/HMGA2/TPX2/UBE2C/MST1R/PLK1/UBE2S/PIM1/ANGPT1/NEK10/EEF1A2/ELANE/TNF	28
GO:0050767	regulation of neurogenesis	53/1612	378/18860	0.1402116402116402	1.6404413985059145	3.845238583410792	2.3471452407412328e-4	0.004484780201604222	0.003645495451621053	SEMA3G/FZD4/SHANK3/DAAM2/MME/CERS2/PTPRS/BIN1/CXCL12/ROBO3/WDR62/SERPINF1/KIT/EZH2/IL6/FGF2/GFAP/SPINT1/ASPM/CX3CL1/RNF112/RELN/IGDCC4/HMGA2/NTRK2/SLIT2/CDH1/BMP2/DUSP10/XRCC2/ADCY10/ID4/SLC7A5/PROX1/EGR2/NEURL1/LRP8/HES2/ELL3/FSTL4/PAX6/MYB/PTPRZ1/FN1/TTBK1/E2F1/SPP1/MIR221/NGF/NTRK3/PTN/ROBO2/TNF	53
GO:0046661	male sex differentiation	30/1612	178/18860	0.16853932584269662	1.971868291186885	3.982705623636993	2.45889077844478e-4	0.004682583308516581	0.003806281553536947	RBP4/STAT5A/BOK/NKX3-1/KIT/BMP6/KIF18A/CSMD1/ASPM/ESR1/GATA3/DHCR24/SRD5A1/HMGA2/SIX4/BRIP1/CCND1/TESC/ABCB1/FANCA/INHBB/SYCP2/INHBA/AKR1C3/DMRT3/AMH/SFRP1/GATA4/GFRA1/SCX	30
GO:0042180	ketone metabolic process	37/1612	237/18860	0.15611814345991562	1.8265435394875984	3.9146015548712194	2.494828097008044e-4	0.004726867441118055	0.0038422783241077573	MLXIPL/ACACB/DGAT2/CAV1/ADIPOQ/PPARG/TWIST1/ANGPTL4/ABCD2/AVPR1A/CES1/EDNRB/ADM/GPIHBP1/AIFM2/BMP6/TPI1/SRD5A1/CYP46A1/TRIB3/PTGS2/EGR1/BMP2/FMO2/NME1/PROX1/STARD3/AKR1C1/GDF15/PDK4/CYP4F12/INHBA/PPARGC1A/AKR1C3/CYP19A1/ABCB11/SLC22A13	37
GO:0008585	female gonad development	21/1612	107/18860	0.19626168224299065	2.2962129820736994	4.110601307414471	2.4987479799377146e-4	0.004726867441118055	0.0038422783241077573	FZD4/SLIT3/STAT5A/LEP/ADAMTS1/NOTCH4/MMP19/KIT/CSMD1/ZP3/BMPR1B/ESR1/SLIT2/FANCA/INHBB/INHBA/VGF/CYP19A1/AMH/SFRP1/ROBO2	21
GO:0032370	positive regulation of lipid transport	18/1612	85/18860	0.21176470588235294	2.4775945117501097	4.173949944877963	2.546540290389959e-4	0.004790456250694744	0.0038939670815641195	PLTP/CAV1/ADIPOQ/EEPD1/PPARG/LRP1/C1QTNF1/CES1/NKX3-1/ACSL1/BMP6/ECRG4/ABCA8/NTSR1/NMB/MYB/CYP19A1/SPP1	18
GO:0042060	wound healing	61/1612	453/18860	0.1346578366445916	1.575463274886475	3.790073960439887	2.5491890480514707e-4	0.004790456250694744	0.0038939670815641195	CD36/CD34/PRRG3/VWF/EMILIN2/AQP1/CAV1/ANGPTL2/SERPING1/PPARG/ADRA2A/DDR2/PEAR1/MCAM/EVPL/SVEP1/MYL9/C1QTNF1/ACVRL1/ERBB2/TYRO3/ANGPTL4/IGF1/SAA1/FERMT2/F8/PRRG4/SYT7/IL6/DSP/FGF2/OCLN/TFPI/HSPB1/C4BPB/CX3CL1/F13A1/SELP/CLEC7A/CTSG/XBP1/VAV3/ANGPT1/F12/MMRN1/ADAMTS18/IL1A/PROS1/P2RX1/EPPK1/HGFAC/SLC6A4/CLDN3/FN1/SCUBE1/MIR221/GATA4/INSL3/F10/CLDN1/TNF	61
GO:1904018	positive regulation of vasculature development	32/1612	195/18860	0.1641025641025641	1.9199592797607685	3.9477022606604018	2.566914960616175e-4	0.004807899271627796	0.003908145803957521	BMPER/CD36/CDH5/CD34/EMILIN2/AQP1/TIE1/TWIST1/KLF4/ACVRL1/ANGPTL4/CXCL12/RAPGEF3/HSPB6/RAMP2/ADM/PTGIS/TGFBR2/FGF2/HSPB1/CX3CL1/HMGA2/CCBE1/TNN/XBP1/C3/MIR27B/IL1A/MIR126/CMA1/GATA4/TERT	32
GO:0003170	heart valve development	17/1612	78/18860	0.21794871794871795	2.549945918432271	4.19339144906664	2.6074543103394963e-4	0.00486781798133544	0.003956851286475502	SLIT3/TIE1/TWIST1/PDE2A/ADAMTS9/ADAMTS5/DCHS1/TGFBR2/ELN/GATA3/SLIT2/BMP2/DKK1/NFATC1/GATA4/ROBO2/SCX	17
GO:0060349	bone morphogenesis	20/1612	100/18860	0.2	2.339950372208437	4.107189810566714	2.673811448354152e-4	0.00497538640095704	0.0040442892804999	GHR/PAPPA2/TWIST1/ALPL/FGFR3/DHRS3/FREM1/TGFBR2/BMP6/MSX1/BMPR1B/STC1/HAS2/CER1/TFAP2A/POC1A/MMP16/IFITM5/CYP26B1/SCX	20
GO:0060669	embryonic placenta morphogenesis	9/1612	27/18860	0.3333333333333333	3.899917287014061	4.609780187522207	2.695652883297934e-4	0.004999689745113497	0.004064044480665529	GRHL2/CDKN1C/SOCS3/SPINT2/ADM/SPINT1/LLGL2/RSPO3/IGF2	9
GO:0030509	BMP signaling pathway	30/1612	179/18860	0.16759776536312848	1.9608522672137736	3.948712838237294	2.7172549387246696e-4	0.005023392734122815	0.004083311676545582	BMPER/RBPMS2/CDH5/CAV1/PPARG/CHRDL1/ID1/ZNF423/ACVRL1/FSTL1/GPC3/TGFBR3/BMP6/MSX1/BMPR1B/TOB1/VWC2L/SKOR1/EGR1/BMP2/DKK1/FAM83G/CER1/GREM2/TMEM100/FSTL4/PCSK6/SFRP1/GATA4/SCX	30
GO:0150063	visual system development	59/1612	436/18860	0.1353211009174312	1.5832233022969928	3.7666791405723834	2.805606928917486e-4	0.005169943641830475	0.004202436949906383	GRHL2/FZD4/ARHGEF15/AQP1/CDKN1C/RBP4/TWIST1/CHRDL1/ADAMTS9/CRYBG3/KLF4/ACVRL1/ALDH1A2/SERPINF1/MYOM1/TGFBR2/BMP6/SLC17A7/ABCB5/JUN/FGF2/MEIS2/BMPR1B/NECTIN3/RAB11FIP4/FOXP2/GATA3/RHOJ/TUB/LAMC3/EFEMP1/NTRK2/NES/LAMA1/PLAAT3/C3/RP1L1/FSCN2/SPRY2/PROX1/MFAP5/CLDN19/TFAP2A/EPHB1/ADAMTS18/INHBA/SLITRK6/LENEP/FOS/FOXN4/SOX2/PAX6/CLDN3/RPE65/CRYAB/GPM6A/MYOM2/MFRP/NTRK3	59
GO:0055123	digestive system development	27/1612	155/18860	0.17419354838709677	2.0380212919234775	3.9670322576135213	2.8523673501962396e-4	0.0052038236255159765	0.004229976610909684	RBPMS2/CDKN1C/RARRES2/SOX17/PKDCC/ALX4/CLMP/ALDH1A2/DCHS1/PCSK5/IGF1/EDNRB/KIT/AGR2/WNT11/PTK6/CCNB1/XBP1/IGF2/RET/MYOCD/MYB/SFRP1/GATA4/SPDEF/HOXA5/TNF	27
GO:0060048	cardiac muscle contraction	27/1612	155/18860	0.17419354838709677	2.0380212919234775	3.9670322576135213	2.8523673501962396e-4	0.0052038236255159765	0.004229976610909684	CAV1/ABCC9/GSN/ANK2/ADRA1A/SCN4B/SCN4A/BIN1/DMD/ATP1A2/CACNA1G/KCNJ8/CASQ2/DSP/SCN11A/CACNA1D/JPH2/JPH4/STC1/ADCY10/JPH1/KCNJ3/SCN3B/KCNE1/ACTC1/SCN5A/GATA4	27
GO:0010586	miRNA metabolic process	21/1612	108/18860	0.19444444444444445	2.2749517507582024	4.062134578330104	2.856264829771675e-4	0.0052038236255159765	0.004229976610909684	PPARG/TWIST1/NR3C1/ATOH8/KLF4/IL6/JUN/FGF2/ESR1/GATA3/NGFR/EGR1/BMP2/FOXA1/FOS/PAX6/MYOCD/MYB/FOSL1/TNF/TERT	21
GO:0021537	telencephalon development	43/1612	291/18860	0.14776632302405499	1.7288293128000476	3.830456589332477	2.8605493410370573e-4	0.0052038236255159765	0.004229976610909684	AQP1/PLXNA4/SLC2A1/SHANK3/PTPRS/CXCL12/WDR62/AVPR1A/FAT4/LHX6/ATP1A2/EZH2/LPAR1/HPRT1/ASPM/PRDM8/KIF14/KCNA1/FOXP2/RELN/EMX2/ARHGAP11B/FILIP1/SRD5A1/CCDC141/NTRK2/SLIT2/BMP2/SLC1A2/ID4/PROX1/NR4A3/KIF26A/BCAN/INHBA/LRP8/ATP1B2/POU3F2/FOS/PAX6/SEMA3A/SCN5A/ROBO2	43
GO:0003176	aortic valve development	12/1612	45/18860	0.26666666666666666	3.1199338296112487	4.352601707777537	2.9173933540647934e-4	0.005290330496192654	0.004300294528267817	SLIT3/TIE1/TWIST1/ADAMTS5/TGFBR2/ELN/GATA3/SLIT2/BMP2/NFATC1/GATA4/ROBO2	12
GO:0032963	collagen metabolic process	22/1612	116/18860	0.1896551724137931	2.218918456404552	4.025733180034834	2.9962686699640083e-4	0.005395691021334944	0.004385937814654346	TNXB/RGCC/DDR2/ID1/TNS2/MFAP4/MMP19/VSIR/IL6/KLF15/LARP6/MMP28/INHBA/MMP16/PRSS2/ADAMTS3/MYB/AMELX/MIR149/MMP27/MMP23B/SCX	22
GO:0015718	monocarboxylic acid transport	30/1612	180/18860	0.16666666666666666	1.9499586435070304	3.914938936500144	2.999459892426652e-4	0.005395691021334944	0.004385937814654346	CD36/FABP4/ACACB/SLC2A1/LYPLA1/PPARG/LEP/SLC16A7/ABCD2/RBP7/CES1/ACSL1/KCNJ8/SLC16A6/PLA2G4F/SPX/NHERF1/SLC5A8/PTGS2/NTSR1/PLA2G2A/SLC22A3/NMB/ABCC4/AKR1C1/SLC22A11/SLCO1C1/ABCB11/SLC22A13/TNF	30
GO:0044321	response to leptin	8/1612	22/18860	0.36363636363636365	4.254455222197158	4.669224136685097	3.0039235225907577e-4	0.005395691021334944	0.004385937814654346	LEP/PID1/UGCG/CA3/CCND1/CCNA2/NR4A3/INHBB	8
GO:0003180	aortic valve morphogenesis	11/1612	39/18860	0.28205128205128205	3.2999300120888213	4.395396457705458	3.0439780158981425e-4	0.005450443654881769	0.004430444003940461	SLIT3/TIE1/TWIST1/ADAMTS5/TGFBR2/ELN/GATA3/SLIT2/NFATC1/GATA4/ROBO2	11
GO:0048660	regulation of smooth muscle cell proliferation	29/1612	172/18860	0.1686046511627907	1.9726325812222285	3.917455766988549	3.0727511646891955e-4	0.005484716342238332	0.004458302877788613	NPR1/RBPMS2/ADIPOQ/PPARG/CNN1/RGCC/DDR2/ADAMTS1/KLF4/NDRG2/IGF1/S1PR1/IL6/JUN/FGF2/CX3CL1/ELN/BMP2/XBP1/NR4A3/MIR27B/PPARGC1A/MYOCD/PDGFD/MYB/MIR221/ELANE/TNF/TERT	29
GO:0045598	regulation of fat cell differentiation	26/1612	148/18860	0.17567567567567569	2.0553618134263294	3.9404389783715406	3.1951511350460787e-4	0.005685372050922616	0.004621407743683424	SLC7A10/LPL/MEDAG/RARRES2/ADIPOQ/PPARG/LEP/CEBPA/CCDC3/RUNX1T1/FERMT2/ZFP36/CDS1/IL6/TRIB3/PTGS2/BMP2/DUSP10/XBP1/ID4/PIM1/MIR27B/TLCD3B/E2F1/SFRP1/TNF	26
GO:0010389	regulation of G2/M transition of mitotic cell cycle	21/1612	109/18860	0.1926605504587156	2.2540806337787695	4.014199667038352	3.257808325301898e-4	0.005778803926563553	0.004697354715970634	FHL1/CDK1/CDC6/PKMYT1/AURKA/AURKB/TICRR/KIF14/CENPF/CLSPN/DTL/CCNB1/CDC25C/CCND1/PLK1/HSPA2/CHEK1/ORC1/BLM/CDC25A/GPR132	21
GO:0042572	retinol metabolic process	13/1612	52/18860	0.25	2.924937965260546	4.2493213868198385	3.309491069386269e-4	0.00581612412008809	0.0047276907836554345	LIPE/DGAT2/PNPLA2/RBP4/ADH1B/DHRS3/RETSAT/ALDH1A2/ALDH1A1/AKR1C3/RPE65/ADH1C/CEL	13
GO:0043114	regulation of vascular permeability	13/1612	52/18860	0.25	2.924937965260546	4.2493213868198385	3.309491069386269e-4	0.00581612412008809	0.0047276907836554345	NPR1/CDH5/AKAP12/PDE2A/FERMT2/RAMP2/CLDN5/ADM/BMP6/OCLN/SLIT2/ANGPT1/TJP3	13
GO:0140353	lipid export from cell	13/1612	52/18860	0.25	2.924937965260546	4.2493213868198385	3.309491069386269e-4	0.00581612412008809	0.0047276907836554345	FZD4/LEP/C1QTNF1/NKX3-1/BMP6/ECRG4/PTGS2/NMB/ABCC4/INHBA/MYB/CYP19A1/SPP1	13
GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	56/1612	411/18860	0.1362530413625304	1.594126774253923	3.7229405137943807	3.3289022816432713e-4	0.005832236797439011	0.004740788123849544	BMPER/RBPMS2/CDH5/CAV1/CDKN1C/PPARG/ACVR1C/CHRDL1/RGCC/ID1/FMOD/ZNF423/CIDEA/ACVRL1/NRROS/FERMT2/CAV2/CLDN5/FSTL1/GDF10/GPC3/TGFBR3/TGFBR2/BMP6/PRDM16/JUN/MSX1/BMPR1B/TOB1/VWC2L/LTBP4/SKOR1/EGR1/BMP2/DKK1/XBP1/SPRY2/FAM83G/CER1/GREM2/MIR27B/GDF15/INHBB/TMEM100/INHBA/WFIKKN1/FOS/FSTL4/DACT2/MYOCD/NPNT/PCSK6/PEG10/SFRP1/GATA4/SCX	56
GO:0030323	respiratory tube development	33/1612	207/18860	0.15942028985507245	1.8651778329197684	3.826385203996556	3.5744678327976004e-4	0.006243257619616422	0.005074890235973861	GRHL2/RBP4/EPAS1/FGF7/PKDCC/MME/ID1/CEBPA/ALDH1A2/PCSK5/CELSR1/IGF1/GPC3/TGFBR2/FGF2/FLT4/TIMELESS/FOXP2/AGR2/WNT11/KLF2/HMGA2/CCBE1/LAMA1/BMP2/SPRY2/PROX1/FOXA1/SIM2/MYOCD/SPDEF/HOXA5/TNF	33
GO:0030261	chromosome condensation	12/1612	46/18860	0.2608695652173913	3.0521091811414394	4.260016553154357	3.643441629032503e-4	0.006344268084315313	0.005156997535121815	TOP2A/CDK1/NCAPG2/NUSAP1/SMC4/NCAPG/CCNB1/HMGA2/NCAPD2/H1-5/PLK1/NCAPH	12
GO:0001654	eye development	58/1612	432/18860	0.13425925925925927	1.5708000183806639	3.669097286579459	3.8554632590156855e-4	0.0066905590856681935	0.005438483408145795	GRHL2/FZD4/ARHGEF15/AQP1/CDKN1C/RBP4/TWIST1/CHRDL1/ADAMTS9/CRYBG3/KLF4/ACVRL1/ALDH1A2/SERPINF1/MYOM1/TGFBR2/BMP6/SLC17A7/ABCB5/JUN/FGF2/MEIS2/BMPR1B/NECTIN3/RAB11FIP4/FOXP2/GATA3/RHOJ/TUB/LAMC3/EFEMP1/NTRK2/NES/LAMA1/PLAAT3/RP1L1/FSCN2/SPRY2/PROX1/MFAP5/CLDN19/TFAP2A/EPHB1/ADAMTS18/INHBA/SLITRK6/LENEP/FOS/FOXN4/SOX2/PAX6/CLDN3/RPE65/CRYAB/GPM6A/MYOM2/MFRP/NTRK3	58
GO:0045766	positive regulation of angiogenesis	31/1612	191/18860	0.16230366492146597	1.8989126057188885	3.8172104468197325	3.871002330071618e-4	0.0066905590856681935	0.005438483408145795	BMPER/CD36/CDH5/CD34/EMILIN2/AQP1/TIE1/TWIST1/KLF4/ACVRL1/ANGPTL4/RAPGEF3/HSPB6/RAMP2/ADM/PTGIS/TGFBR2/FGF2/HSPB1/CX3CL1/HMGA2/CCBE1/TNN/XBP1/C3/MIR27B/IL1A/MIR126/CMA1/GATA4/TERT	31
GO:0003382	epithelial cell morphogenesis	11/1612	40/18860	0.275	3.2174317617866004	4.291834112230914	3.877563221409385e-4	0.0066905590856681935	0.005438483408145795	GRHL2/CDH5/ID1/AMOTL2/NOTCH4/SPINT2/RAB25/STC1/DACT2/CLDN3/VSIG1	11
GO:2000833	positive regulation of steroid hormone secretion	6/1612	13/18860	0.46153846153846156	5.399885474327162	4.851370135320026	3.9124586145793946e-4	0.006730374426409387	0.005470847679537478	C1QTNF1/NKX3-1/BMP6/ECRG4/CYP19A1/SPP1	6
GO:0043434	response to peptide hormone	61/1612	461/18860	0.13232104121475055	1.5481233482073173	3.642538344093044	4.0668210965547313e-4	0.006964377612815121	0.005661059353991845	SLC2A4/SIK2/GHR/TRARG1/SORBS1/CAV1/SLC2A1/CAT/RARRES2/ADIPOQ/RBP4/PPARG/STAT5A/ACVR1C/CDO1/LEP/DDR2/ALPL/PDE3B/KLF4/ECHDC3/CXCL12/TNS2/SOCS3/IGF1/CAV2/CDC6/EDNRB/KCNJ8/TGFBR3/INSRR/PCK1/KLF15/PID1/KLF2/SRD5A1/CA3/TRIB3/CCNA2/EGR1/CA2/PLA2G2A/ABCB1/XBP1/IGFBP1/NR4A3/IGF2/MIR27B/GDF15/CRHBP/PDK4/INHBB/INHBA/FOS/VGF/KL/CACNA2D3/GLP2R/DNAI1/SLC22A12/MAS1	61
GO:0003007	heart morphogenesis	41/1612	278/18860	0.1474820143884892	1.7255029723119766	3.7255280993807403	4.072950026461951e-4	0.006964377612815121	0.005661059353991845	GRHL2/SLIT3/ABCC9/RBP4/TWIST1/SOX17/DHRS3/ADAMTS5/ADAMTS1/ACVRL1/ALDH1A2/DCHS1/S1PR1/DLC1/CLDN5/FLRT2/KCNJ8/TGFBR3/TGFBR2/DSP/JUN/MSX1/ELN/SOX18/GATA3/WNT11/STIL/SLIT2/CPE/BMP2/DKK1/HAS2/PIM1/PROX1/TMEM100/FOXN4/DNAH11/ACTC1/COL11A1/GATA4/ROBO2	41
